ANO_MES;ORGAO;NOME_ORGAO;SIGLA_ORGAO;NIVEL;CARGO;NOME_CARGO;APROVADA;DISTRIBUIDA;OCUPADA;VAGA;CLIENTE;TEMA;FONTE;DATA_CARGA;DATA_ACESSO;FORMATO_ORIGEM;PERIODICIDADE;RESPONSAVEL;VERSAO_SCRIPT;AMBIENTE_EXECUCAO
Mar 2021;40501;CONSELHO NAC.DE DESEN.CIEN.E TECNOLOGICO;CNPQ;NS;480122;ESTATISTICO;1;1;0;1;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40501;CONSELHO NAC.DE DESEN.CIEN.E TECNOLOGICO;CNPQ;NS;480151;MEDICO;3;3;0;3;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40501;CONSELHO NAC.DE DESEN.CIEN.E TECNOLOGICO;CNPQ;NS;480246;TECNICO EM COMUNICACAO SOCIAL;1;1;0;1;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NI;474050;AGENTE ADMINISTRATIVO;241;241;156;85;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NI;474051;AGENTE DE ATIVID AGROPECUARIAS;1;1;1;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NI;474053;AGENTE DE PORTARIA;2;2;2;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NI;474054;AG DE SERV DE ENGENHARIA;1;1;1;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NI;474055;AGENTE DE VIGILANCIA;4;4;4;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NI;474061;DATILOGRAFO;5;5;5;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NI;474062;MOTORISTA OFICIAL;3;3;3;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NI;474064;TECNICO DE CONTABILIDADE;11;11;3;8;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NS;474001;ADMINISTRADOR;42;42;37;5;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NS;474002;ARQUITETO;6;6;0;6;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NS;474003;ASSISTENTE SOCIAL;4;4;2;2;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NS;474004;AUDITOR;6;6;5;1;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NS;474005;BIBLIOTECARIO;1;1;1;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NS;474006;CONTADOR;16;16;13;3;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NS;474007;ECONOMISTA;55;55;49;6;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NS;474008;ENGENHEIRO;50;50;45;5;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NS;474009;ENGENHEIRO AGRONOMO;7;7;7;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NS;474010;ENGENHEIRO CIVIL;1;1;1;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NS;474011;ENGENHEIRO DE OPERACOES;7;7;6;1;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NS;474012;ENGENHEIRO FLORESTAL;1;1;0;1;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NS;474013;ENGENHEIRO OPERACIONAL;2;2;1;1;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NS;474014;MEDICO;4;4;0;4;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NS;474015;ODONTOLOGO - 40 HORAS;2;2;1;1;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NS;474016;QUIMICO;1;1;1;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NS;474017;TEC COMUNICACAO SOCIAL;8;8;7;1;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NS;474018;SOCIOLOGO;1;1;0;1;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NS;474019;TECNICO EM ASUNTOS EDUCACIONAIS;3;3;0;3;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NS;474021;PSICOLOGO;3;3;0;3;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NS;474022;ANALISTA TECNICO ADMINISTRATIVO;89;89;86;3;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NS;480096;ECONOMISTA;8;8;0;8;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NS;480108;ENGENHEIRO AGRONOMO;2;2;0;2;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NS;480109;ENGENHEIRO CIVIL;5;5;0;5;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NS;480116;ENGENHEIRO MECANICO;1;1;0;1;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;NS;480117;ENGENHEIRO OPERACIONAL;2;2;0;2;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;NI;475051;AGENTE ADMINISTRATIVO;9;9;0;9;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;NI;475055;ASSISTENTE ADMINISTRATIVO;15;15;0;15;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;NI;475056;ASSISTENTE ADMINISTRATIVO I;7;7;0;7;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;NI;475057;ASSISTENTE ADMINISTRATIVO II;9;9;0;9;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;NI;475065;DESENHISTA;2;2;0;2;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;NI;475077;TECNICO NIVEL MEDIO;2;2;0;2;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;NS;475001;ADMINISTRADOR;2;2;0;2;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;NS;475002;ADMINISTRADOR DE EMPRESAS;3;3;0;3;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;NS;475006;ANALISTA DE INVESTIMENTOS;2;2;0;2;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;NS;475009;ANALISTA DE PRODUTOS TURISTICOS;2;2;0;2;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;NS;475010;ANALISTA DE PROJETOS;2;2;0;2;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;NS;475011;ANALISTA DE SISTEMAS;8;8;0;8;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;NS;475014;ARQUITETO;3;3;0;3;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;NS;475015;ARQUIVISTA;1;1;0;1;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;NS;475019;BIBLIOTECARIO SENIOR;3;3;0;3;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;NS;475020;ECONOMISTA SENIOR;1;1;0;1;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;NS;475021;ENGENHEIRO;1;1;0;1;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;NS;475022;ESTATISTICO;3;3;0;3;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;NS;475025;TEC EM ASSUNTOS EDUCACIONAIS;2;2;0;2;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;NS;475028;TECNICO COMUNICACAO;3;3;0;3;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;NS;475029;TEC ESPECIALIZADO II;3;3;0;3;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;NS;475030;TEC ESPECIALIZADO III;2;2;0;2;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;NS;475031;TEC ESPECIALIZADO IV;2;2;0;2;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40701;INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS;IBAMA;N/A;428007;AUXILIAR ADMINISTRATIVO;18;18;18;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40701;INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS;IBAMA;NI;428005;TECNICO AMBIENTAL;668;665;142;526;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40701;INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS;IBAMA;NI;428006;TECNICO ADMINISTRATIVO;1946;1941;896;1050;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40701;INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS;IBAMA;NI;445100;AGENTE ADMINISTRATIVO;407;407;0;407;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40701;INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS;IBAMA;NI;445115;ASSISTENTE ADMINISTRATIVO;1;1;0;1;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40701;INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS;IBAMA;NI;445134;TECNICO COLONIZACAO;4;4;0;4;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40701;INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS;IBAMA;NI;445135;TECNICO DE CONTABILIDADE;40;40;0;40;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40701;INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS;IBAMA;NI;445137;TECNICO LABORATORIO;1;1;0;1;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40701;INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS;IBAMA;NI;445139;TECNOLOGISTA;3;3;0;3;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40701;INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS;IBAMA;NS;32001;ADMINISTRADOR;2;2;2;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40701;INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS;IBAMA;NS;32007;BIBLIOTECARIO;1;1;1;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40701;INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS;IBAMA;NS;32059;TECNICO ASSUNTOS EDUCACIONAIS;1;1;1;0;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
Mar 2021;40701;INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS;IBAMA;NS;428003;ANALISTA AMBIENTAL;2363;2356;1362;1001;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:49;xlsx;Mensal;Automação de Script;1.0;Produção
