ANO_MES;ORGAO;NOME_ORGAO;SIGLA_ORGAO;NIVEL;CARGO;NOME_CARGO;APROVADA;DISTRIBUIDA;OCUPADA;VAGO;;Cliente;Tema;Fonte;Data Carga;Origem Dados;Periodicidade;Responsável;Versão Script;Ambiente Execução
fev 2016;26107;INST.NACIONAL DE EST.E PESQ.EDUCACIONAIS;INEP;NS;470007;ESTATISTICO;3;3;0;3;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26107;INST.NACIONAL DE EST.E PESQ.EDUCACIONAIS;INEP;NS;470008;PSICOLOGO;1;1;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26107;INST.NACIONAL DE EST.E PESQ.EDUCACIONAIS;INEP;NS;470010;TECNICO COMUNICACAO SOCIAL;3;3;3;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26107;INST.NACIONAL DE EST.E PESQ.EDUCACIONAIS;INEP;NS;470011;TEC EM ASSUNTOS EDUCACIONAIS;36;36;30;6;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26107;INST.NACIONAL DE EST.E PESQ.EDUCACIONAIS;INEP;NS;470013;ARQUITETO;1;1;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NA;701623;AUXILIAR DE NUTRICAO E DIETETICA;6;6;4;2;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NA;701633;COPEIRO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NA;701647;OPERADOR DE TELE-IMPRESSORA;1;1;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NA;701800;AUXILIAR OPERACIONAL;3;3;3;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NA;701828;OPERADOR DE MAQ DE LAVANDERIA;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NI;416082;PORTEIRO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NI;481341;TECNICO DE NIVEL MEDIO;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NI;701200;ASSISTENTE EM ADMINISTRACAO;480;479;472;8;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NI;701203;DESENHISTA-PROJETISTA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NI;701211;REVISOR DE TEXTOS BRAILLE;3;3;3;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NI;701212;RECREACIONISTA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NI;701216;TECNICO EM ARQUIVO;6;6;6;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NI;701217;TECNICO EM ARTES GRAFICAS;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NI;701221;TECNICO EM AUDIOVISUAL;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NI;701224;TECNICO EM CONTABILIDADE;18;18;18;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NI;701226;TEC DE TECNOLOGIA DA INFORMACAO;17;16;16;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NI;701230;TECNICO EM ELETROTECNICA;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NI;701233;TECNICO EM ENFERMAGEM;13;13;13;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NI;701244;TECNICO DE LABORATORIO AREA;17;16;16;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NI;701252;TEC EM NUTRICAO E DIETETICA;7;7;6;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NI;701262;TEC EM SEGURANCA DO TRABALHO;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NI;701266;TRADUTOR INTERPRETE DE LINGUAGEM SINAIS;3;3;3;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NI;701269;VIGILANTE;12;12;12;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NI;701275;TECNICO EM SECRETARIADO;9;9;9;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NI;701403;ASSISTENTE DE ALUNO;107;107;105;2;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NI;701405;AUX EM ADMINISTRACAO;33;33;32;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NI;701407;ALMOXARIFE;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NI;701408;AUXILIAR EM ASSUNTOS EDUCACIONAIS;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NI;701409;AUXILIAR DE BIBLIOTECA;32;24;22;10;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NI;701422;COZINHEIRO;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NI;701436;IMPRESSOR;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NI;701456;OPERADOR DE RADIO TELECOMUNICACOES;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NI;701458;PORTEIRO;4;4;4;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NM;4002;PROFESSOR DE 1 E 2 GRAUS;1;1;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NS;60011;PROFESSOR DE 1 E 2 GRAUS;7;7;4;3;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NS;415004;ADMINISTRADOR;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NS;701001;ADMINISTRADOR;16;16;16;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NS;701004;ARQUITETO E URBANISTA;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NS;701005;ARQUIVISTA;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NS;701006;ASSISTENTE SOCIAL;14;14;14;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NS;701009;AUDITOR;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NS;701010;BIBLIOTECARIO-DOCUMENTALISTA;18;18;18;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NS;701015;CONTADOR;10;10;8;2;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NS;701026;ECONOMISTA;3;3;3;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NS;701029;ENFERMEIRO-AREA;4;4;4;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NS;701030;ENFERMEIRO DO TRABALHO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NS;701031;ENGENHEIRO-AREA;10;9;5;5;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NS;701032;ENGENHEIRO DE SEG DO TRABALHO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NS;701033;ESTATISTICO;2;1;1;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NS;701039;FONOAUDIOLOGO;10;10;10;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NS;701045;JORNALISTA;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NS;701047;MEDICO-AREA;18;18;18;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NS;701055;NUTRICIONISTA-HABILITACAO;5;5;5;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NS;701058;PEDAGOGO-AREA;18;18;18;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NS;701060;PSICOLOGO-AREA;15;15;15;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NS;701061;PRODUTOR CULTURAL;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NS;701062;ANALISTA DE TEC DA INFORMACAO;10;8;8;2;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NS;701063;ODONTOLOGO - 30 HORAS - DL 1445-76;2;2;1;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NS;701066;PROGRAMADOR VISUAL;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NS;701076;SECRETARIO EXECUTIVO;2;2;1;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NS;701079;TECNICO EM ASSUNTOS EDUCACIONAIS;83;82;78;5;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26201;COLEGIO PEDRO II;C.PEDROII;NS;707001;PROFESSOR ENS BASICO TECN TECNOLOGICO;1193;1190;1175;18;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26230;FUND.UNIV.FED.DO VALE DO SAO FRANCISCO;UNIVASF;NA;701611;AUXILIAR DE AGROPECUARIA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26230;FUND.UNIV.FED.DO VALE DO SAO FRANCISCO;UNIVASF;NI;701200;ASSISTENTE EM ADMINISTRACAO;154;154;151;3;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26230;FUND.UNIV.FED.DO VALE DO SAO FRANCISCO;UNIVASF;NI;701211;REVISOR DE TEXTOS BRAILLE;1;0;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26230;FUND.UNIV.FED.DO VALE DO SAO FRANCISCO;UNIVASF;NI;701213;TECNICO EM AGRIMENSURA;3;3;3;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26230;FUND.UNIV.FED.DO VALE DO SAO FRANCISCO;UNIVASF;NI;701214;TECNICO EM AGROPECUARIA;4;4;4;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26230;FUND.UNIV.FED.DO VALE DO SAO FRANCISCO;UNIVASF;NI;701215;TECNICO EM ALIMENTOS E LATICINIOS;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
fev 2016;26230;FUND.UNIV.FED.DO VALE DO SAO FRANCISCO;UNIVASF;NI;701220;TEC EM ANATOMIA E NECROPSIA;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-28;ods;Mensal;Automação de Script;1.0;Produção
