ANO_MES;ORGAO;NOME_ORGAO;SIGLA_ORGAO;NIVEL;CARGO;NOME_CARGO;APROVADA;DISTRIBUIDA;OCUPADA;VAGA;;CLIENTE;TEMA;FONTE;DATA_CARGA;DATA_ACESSO;FORMATO_ORIGEM;PERIODICIDADE;RESPONSAVEL;VERSAO_SCRIPT;AMBIENTE_EXECUCAO
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NI;481035;AGENTE DE VIGILANCIA;15;15;15;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NI;481042;AGENTE TELEC ELETRICIDADE;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NI;481056;ARTIF DE ELETRIC E COMUNICACAO;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NI;481110;AUXILIAR DE ENFERMAGEM;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NI;481175;DATILOGRAFO;10;10;10;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NI;481262;MOTORISTA OFICIAL;13;13;13;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NI;481293;PERFURADOR DIGITADOR;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NI;481305;PROGRAMADOR;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NI;481331;TECNICO DE ARQUIVO;3;3;3;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NI;481334;TECNICO DE CONTABILIDADE;13;13;2;11;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NI;481390;TELEFONISTA;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NS;23001;ARQUIVISTA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NS;480002;ADMINISTRADOR;46;46;11;35;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NS;480015;ANALISTA DE INFORMACOES;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NS;480026;ANALISTA DE SISTEMA;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NS;480047;ARQUIVISTA;59;59;1;58;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NS;480061;ASSISTENTE SOCIAL;1;1;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NS;480067;BIBLIOTECARIO;8;8;0;8;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NS;480087;CONTADOR;10;10;2;8;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NS;480096;ECONOMISTA;18;18;0;18;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NS;480103;ENFERMEIRO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NS;480106;ENGENHEIRO;40;40;0;40;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NS;480122;ESTATISTICO;1;1;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NS;480137;GEOGRAFO;1;1;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NS;480138;GEOLOGO;33;33;0;33;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NS;480151;MEDICO;7;7;2;5;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NS;480203;PSICOLOGO;4;4;0;4;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NS;480204;QUIMICO;9;9;0;9;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NS;480246;TECNICO EM COMUNICACAO SOCIAL;6;6;0;6;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32000;MINISTERIO DE MINAS E ENERGIA;MME;NS;480271;ODONTOLOGO - 30 HORAS;2;2;1;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32200;AGENCIA NACIONAL DE ENERGIA ELETRICA;ANEEL;NI;441018;TECNICO ADMINISTRATIVO;198;198;116;82;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32200;AGENCIA NACIONAL DE ENERGIA ELETRICA;ANEEL;NI;446050;AGENTE ADMINISTRATIVO;5;5;5;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32200;AGENCIA NACIONAL DE ENERGIA ELETRICA;ANEEL;NI;446058;DATILOGRAFO;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32200;AGENCIA NACIONAL DE ENERGIA ELETRICA;ANEEL;NI;446064;TECNICO DE ARQUIVO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32200;AGENCIA NACIONAL DE ENERGIA ELETRICA;ANEEL;NI;446100;AGENTE DE PORTARIA;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32200;AGENCIA NACIONAL DE ENERGIA ELETRICA;ANEEL;NS;441001;ANALISTA ADMINISTRATIVO;200;200;157;43;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32200;AGENCIA NACIONAL DE ENERGIA ELETRICA;ANEEL;NS;441006;ESP EM REGULACAO DE SERV PUB DE ENERGIA;364;364;316;48;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32200;AGENCIA NACIONAL DE ENERGIA ELETRICA;ANEEL;NS;446001;ADMINISTRADOR;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32200;AGENCIA NACIONAL DE ENERGIA ELETRICA;ANEEL;NS;446008;ENGENHEIRO;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32300;AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI;ANP;NI;441013;TEC REG PET E DERIV ALC COMB E GAS NAT;50;50;42;8;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32300;AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI;ANP;NI;441018;TECNICO ADMINISTRATIVO;80;80;73;7;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32300;AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI;ANP;NI;446050;AGENTE ADMINISTRATIVO;9;9;9;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32300;AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI;ANP;NI;446051;AG DE MECANIZACAO DE APOIO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32300;AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI;ANP;NI;446058;DATILOGRAFO;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32300;AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI;ANP;NI;446060;MOTORISTA OFICIAL;3;3;3;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32300;AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI;ANP;NI;446065;TECNICO DE CONTABILIDADE;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32300;AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI;ANP;NI;446074;TECNOLOGISTA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32300;AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI;ANP;NI;446075;ANALISTA DE CADASTRO DE EMPRESA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32300;AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI;ANP;NS;441001;ANALISTA ADMINISTRATIVO;165;164;143;22;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32300;AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI;ANP;NS;441003;ESP EM GEOL E GEOF DO PETR E GAS NATURAL;50;33;31;19;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32300;AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI;ANP;NS;441004;ESP REG DE PET E DER ALC COMB E GAS NAT;435;423;388;47;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32300;AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI;ANP;NS;446001;ADMINISTRADOR;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32300;AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI;ANP;NS;446007;ECONOMISTA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32300;AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI;ANP;NS;446011;FISC DERIV DE PETROLEO E COMBUSTIVEL;13;13;13;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32396;AGENCIA NACIONAL DE MINERACAO;ANM;NA;440040;AUXILIAR DE ARTIFICE;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32396;AGENCIA NACIONAL DE MINERACAO;ANM;NA;440042;AUX OPERAC SERVICOS DIVERSOS;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32396;AGENCIA NACIONAL DE MINERACAO;ANM;NI;439003;TECNICO EM ATIV DE MINERACAO;505;58;39;466;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32396;AGENCIA NACIONAL DE MINERACAO;ANM;NI;439004;TECNICO ADMINISTRATIVO;200;69;69;131;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32396;AGENCIA NACIONAL DE MINERACAO;ANM;NI;440016;AGENTE ADMINISTRATIVO;121;121;100;21;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32396;AGENCIA NACIONAL DE MINERACAO;ANM;NI;440017;AGENTE DE SERV DE ENGENHARIA;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32396;AGENCIA NACIONAL DE MINERACAO;ANM;NI;440018;AGENTE DE PORTARIA;10;10;10;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32396;AGENCIA NACIONAL DE MINERACAO;ANM;NI;440019;AGENTE DE VIGILANCIA;9;9;9;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32396;AGENCIA NACIONAL DE MINERACAO;ANM;NI;440020;AGENTE TELEC E ELETRICIDADE;5;5;4;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32396;AGENCIA NACIONAL DE MINERACAO;ANM;NI;440025;AUXILIAR OPERAC SERV DIVERSOS;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32396;AGENCIA NACIONAL DE MINERACAO;ANM;NI;440026;DATILOGRAFO;18;18;17;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32396;AGENCIA NACIONAL DE MINERACAO;ANM;NI;440027;DESENHISTA;6;6;5;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32396;AGENCIA NACIONAL DE MINERACAO;ANM;NI;440028;MOTORISTA;1;1;0;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;32396;AGENCIA NACIONAL DE MINERACAO;ANM;NI;440029;MOTORISTA OFICIAL;20;20;14;6;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
